Report Date:,4/24/15 9:21,,,,
11/3/14 1:15,302400,860.604,23.564,0.89,
11/3/14 1:30,303300,860.86,23.513,0.89,
11/3/14 1:45,304200,860.827,23.45,0.89,
11/3/14 2:00,305100,860.882,23.408,0.89,
11/3/14 2:15,306000,860.865,23.38,0.89,
11/3/14 2:30,306900,861.01,23.317,0.89,
11/3/14 2:45,307800,860.87,23.239,0.89,
11/3/14 3:00,308700,860.826,23.263,0.89,
11/3/14 3:15,309600,860.903,23.236,0.89,
11/3/14 3:30,310500,861.33,23.152,0.889,
11/3/14 3:45,311400,860.779,23.147,0.89,
11/3/14 4:00,312300,860.939,23.086,0.89,
11/3/14 4:15,313200,860.676,23.059,0.89,
11/3/14 4:30,314100,860.769,23.047,0.89,
11/3/14 4:45,315000,861.143,23.013,0.89,
11/3/14 5:00,315900,861.156,22.84,0.89,
11/3/14 5:15,316800,860.939,22.776,0.89,
11/3/14 5:30,317700,860.811,22.669,0.89,
11/3/14 5:45,318600,861.003,22.567,0.89,
11/3/14 6:00,319500,860.838,22.455,0.89,
11/3/14 6:15,320400,860.861,22.366,0.89,
11/3/14 6:30,321300,860.874,22.328,0.89,
11/3/14 6:45,322200,860.93,22.245,0.89,
11/3/14 7:00,323100,860.753,22.188,0.89,
11/3/14 7:15,324000,860.765,22.102,0.89,
11/3/14 7:30,324900,861.052,22.032,0.89,
11/3/14 7:45,325800,860.853,21.966,0.89,
11/3/14 8:00,326700,861.506,21.951,0.889,
11/3/14 8:15,327600,860.886,21.89,0.89,
11/3/14 8:30,328500,861.029,21.819,0.89,
11/3/14 8:45,329400,860.974,21.834,0.89,
11/3/14 9:00,330300,861.338,21.805,0.889,
11/3/14 9:15,331200,861.04,21.735,0.89,
11/3/14 9:30,332100,861.117,21.73,0.89,
11/3/14 9:45,333000,861.16,21.701,0.89,
11/3/14 10:00,333900,861.182,21.672,0.89,
11/3/14 10:15,334800,861.282,21.69,0.889,
11/3/14 10:30,335700,861.326,21.706,0.889,
11/3/14 10:45,336600,861.548,21.711,0.889,
11/3/14 11:00,337500,861.525,21.739,0.889,
11/3/14 11:15,338400,861.625,21.778,0.889,
11/3/14 11:30,339300,861.67,21.774,0.889,
