Report Date:,4/24/15 9:21,,,,,,,,,
11/2/14 8:45,239400,594.862,25.487,1.283,,150.138,15.0138,,1295.138,129.5138
11/2/14 9:00,240300,594.467,25.487,1.284,,150.533,15.0533,,1295.533,129.5533
11/2/14 9:15,241200,594.663,25.487,1.283,,150.337,15.0337,,1295.337,129.5337
11/2/14 9:30,242100,594.877,25.486,1.283,,150.123,15.0123,,1295.123,129.5123
11/2/14 9:45,243000,594.838,25.485,1.283,,150.162,15.0162,,1295.162,129.5162
11/2/14 10:00,243900,594.916,25.485,1.283,,150.084,15.0084,,1295.084,129.5084
11/2/14 10:15,244800,594.916,25.484,1.283,,150.084,15.0084,,1295.084,129.5084
11/2/14 10:30,245700,594.821,25.484,1.283,,150.179,15.0179,,1295.179,129.5179
11/2/14 10:45,246600,594.761,25.483,1.283,,150.239,15.0239,,1295.239,129.5239
11/2/14 11:00,247500,595.209,25.483,1.283,,149.791,14.9791,,1294.791,129.4791
11/2/14 11:15,248400,595.13,25.482,1.283,,149.87,14.987,,1294.87,129.487
11/2/14 11:30,249300,594.956,25.481,1.283,,150.044,15.0044,,1295.044,129.5044
11/2/14 11:45,250200,595.231,25.481,1.282,,149.769,14.9769,,1294.769,129.4769
11/2/14 12:00,251100,595.13,25.48,1.283,,149.87,14.987,,1294.87,129.487
11/2/14 12:15,252000,595.245,25.48,1.282,,149.755,14.9755,,1294.755,129.4755
11/2/14 12:30,252900,595.694,25.479,1.282,,149.306,14.9306,,1294.306,129.4306
11/2/14 12:45,253800,595.148,25.478,1.283,,149.852,14.9852,,1294.852,129.4852
11/2/14 13:00,254700,595.169,25.478,1.283,,149.831,14.9831,,1294.831,129.4831
11/2/14 13:15,255600,595.311,25.477,1.282,,149.689,14.9689,,1294.689,129.4689
11/2/14 13:30,256500,595.833,25.478,1.282,,149.167,14.9167,,1294.167,129.4167
11/2/14 13:45,257400,595.872,25.476,1.282,,149.128,14.9128,,1294.128,129.4128
11/2/14 14:00,258300,595.989,25.476,1.281,,149.011,14.9011,,1294.011,129.4011
11/2/14 14:15,259200,596.263,25.475,1.281,,148.737,14.8737,,1293.737,129.3737
11/2/14 14:30,260100,595.912,25.475,1.282,,149.088,14.9088,,1294.088,129.4088
11/2/14 14:45,261000,596.07,25.474,1.281,,148.93,14.893,,1293.93,129.393
11/2/14 15:00,261900,596.221,25.474,1.281,,148.779,14.8779,,1293.779,129.3779
11/2/14 15:15,262800,596.574,25.473,1.281,,148.426,14.8426,,1293.426,129.3426
11/2/14 15:30,263700,596.809,25.473,1.28,,148.191,14.8191,,1293.191,129.3191
11/2/14 15:45,264600,596.182,25.472,1.281,,148.818,14.8818,,1293.818,129.3818
11/2/14 16:00,265500,596.748,25.472,1.28,,148.252,14.8252,,1293.252,129.3252
11/2/14 16:15,266400,597,25.471,1.28,,148,14.8,,1293,129.3
11/2/14 16:30,267300,596.632,25.47,1.28,,148.368,14.8368,,1293.368,129.3368
11/2/14 16:45,268200,596.904,25.47,1.28,,148.096,14.8096,,1293.096,129.3096
11/2/14 17:00,269100,597.569,25.47,1.279,,147.431,14.7431,,1292.431,129.2431
11/2/14 17:15,270000,597.181,25.468,1.28,,147.819,14.7819,,1292.819,129.2819
11/2/14 17:30,270900,597.059,25.468,1.28,,147.941,14.7941,,1292.941,129.2941
11/2/14 17:45,271800,597.161,25.467,1.28,,147.839,14.7839,,1292.839,129.2839
11/2/14 18:00,272700,597.781,25.467,1.279,,147.219,14.7219,,1292.219,129.2219
11/2/14 18:15,273600,597.412,25.467,1.279,,147.588,14.7588,,1292.588,129.2588
11/2/14 18:30,274500,597.433,25.466,1.279,,147.567,14.7567,,1292.567,129.2567
11/2/14 18:45,275400,597.06,25.466,1.28,,147.94,14.794,,1292.94,129.294
11/2/14 19:00,276300,597.49,25.465,1.279,,147.51,14.751,,1292.51,129.251
11/2/14 19:15,277200,597.412,25.464,1.279,,147.588,14.7588,,1292.588,129.2588
11/2/14 19:30,278100,597.548,25.463,1.279,,147.452,14.7452,,1292.452,129.2452
11/2/14 19:45,279000,597.744,25.463,1.279,,147.256,14.7256,,1292.256,129.2256
11/2/14 20:00,279900,597.433,25.462,1.279,,147.567,14.7567,,1292.567,129.2567
11/2/14 20:15,280800,597.706,25.462,1.279,,147.294,14.7294,,1292.294,129.2294
11/2/14 20:30,281700,597.763,25.462,1.279,,147.237,14.7237,,1292.237,129.2237
11/2/14 20:45,282600,597.548,25.461,1.279,,147.452,14.7452,,1292.452,129.2452
11/2/14 21:00,283500,597.43,25.46,1.279,,147.57,14.757,,1292.57,129.257
11/2/14 21:15,284400,597.643,25.46,1.279,,147.357,14.7357,,1292.357,129.2357
11/2/14 21:30,285300,597.293,25.459,1.28,,147.707,14.7707,,1292.707,129.2707
11/2/14 21:45,286200,597.822,25.458,1.279,,147.178,14.7178,,1292.178,129.2178
11/2/14 22:00,287100,597.901,25.458,1.279,,147.099,14.7099,,1292.099,129.2099
11/2/14 22:15,288000,597.625,25.457,1.279,,147.375,14.7375,,1292.375,129.2375
11/2/14 22:30,288900,597.686,25.456,1.279,,147.314,14.7314,,1292.314,129.2314
11/2/14 22:45,289800,597.448,25.456,1.279,,147.552,14.7552,,1292.552,129.2552
11/2/14 23:00,290700,597.508,25.455,1.279,,147.492,14.7492,,1292.492,129.2492
11/2/14 23:15,291600,597.725,25.454,1.279,,147.275,14.7275,,1292.275,129.2275
11/2/14 23:30,292500,597.569,25.454,1.279,,147.431,14.7431,,1292.431,129.2431
11/2/14 23:45,293400,597.49,25.453,1.279,,147.51,14.751,,1292.51,129.251
11/3/14 0:00,294300,597.725,25.452,1.279,,147.275,14.7275,,1292.275,129.2275
11/3/14 0:15,295200,598.158,25.451,1.278,,146.842,14.6842,,1291.842,129.1842
11/3/14 0:30,296100,597.706,25.451,1.279,,147.294,14.7294,,1292.294,129.2294
11/3/14 0:45,297000,597.625,25.45,1.279,,147.375,14.7375,,1292.375,129.2375
11/3/14 1:00,297900,597.59,25.449,1.279,,147.41,14.741,,1292.41,129.241
11/3/14 1:15,298800,596.497,25.448,1.281,,148.503,14.8503,,1293.503,129.3503
11/3/14 1:30,299700,597.528,25.447,1.279,,147.472,14.7472,,1292.472,129.2472
11/3/14 1:45,300600,597.88,25.445,1.279,,147.12,14.712,,1292.12,129.212
11/3/14 2:00,301500,597.474,25.443,1.279,,147.526,14.7526,,1292.526,129.2526
11/3/14 2:15,302400,597.274,25.441,1.28,,147.726,14.7726,,1292.726,129.2726
11/3/14 2:30,303300,597.569,25.439,1.279,,147.431,14.7431,,1292.431,129.2431
11/3/14 2:45,304200,597.569,25.436,1.279,,147.431,14.7431,,1292.431,129.2431
11/3/14 3:00,305100,597.548,25.432,1.279,,147.452,14.7452,,1292.452,129.2452
11/3/14 3:15,306000,597.528,25.428,1.279,,147.472,14.7472,,1292.472,129.2472
11/3/14 3:30,306900,597.433,25.424,1.279,,147.567,14.7567,,1292.567,129.2567
11/3/14 3:45,307800,597.608,25.42,1.279,,147.392,14.7392,,1292.392,129.2392
11/3/14 4:00,308700,597.392,25.415,1.279,,147.608,14.7608,,1292.608,129.2608
11/3/14 4:15,309600,597.528,25.41,1.279,,147.472,14.7472,,1292.472,129.2472
11/3/14 4:30,310500,597.549,25.405,1.279,,147.451,14.7451,,1292.451,129.2451
11/3/14 4:45,311400,597.59,25.398,1.279,,147.41,14.741,,1292.41,129.241
11/3/14 5:00,312300,597.316,25.392,1.279,,147.684,14.7684,,1292.684,129.2684
11/3/14 5:15,313200,597.515,25.382,1.279,,147.485,14.7485,,1292.485,129.2485
11/3/14 5:30,314100,597.49,25.371,1.279,,147.51,14.751,,1292.51,129.251
11/3/14 5:45,315000,597.198,25.357,1.28,,147.802,14.7802,,1292.802,129.2802
11/3/14 6:00,315900,597.744,25.342,1.279,,147.256,14.7256,,1292.256,129.2256
11/3/14 6:15,316800,597.431,25.325,1.279,,147.569,14.7569,,1292.569,129.2569
11/3/14 6:30,317700,597.161,25.307,1.28,,147.839,14.7839,,1292.839,129.2839
11/3/14 6:45,318600,597.67,25.288,1.279,,147.33,14.733,,1292.33,129.233
11/3/14 7:00,319500,597.202,25.267,1.28,,147.798,14.7798,,1292.798,129.2798
11/3/14 7:15,320400,597.515,25.245,1.279,,147.485,14.7485,,1292.485,129.2485
11/3/14 7:30,321300,597.161,25.224,1.28,,147.839,14.7839,,1292.839,129.2839
11/3/14 7:45,322200,597.084,25.201,1.28,,147.916,14.7916,,1292.916,129.2916
11/3/14 8:00,323100,596.285,25.181,1.281,,148.715,14.8715,,1293.715,129.3715
11/3/14 8:15,324000,597.549,25.157,1.279,,147.451,14.7451,,1292.451,129.2451
11/3/14 8:30,324900,597.594,25.138,1.279,,147.406,14.7406,,1292.406,129.2406
11/3/14 8:45,325800,597.63,25.117,1.279,,147.37,14.737,,1292.37,129.237
11/3/14 9:00,326700,596.988,25.094,1.28,,148.012,14.8012,,1293.012,129.3012
11/3/14 9:15,327600,597.516,25.074,1.279,,147.484,14.7484,,1292.484,129.2484
11/3/14 9:30,328500,597.575,25.05,1.279,,147.425,14.7425,,1292.425,129.2425
11/3/14 9:45,329400,597.713,25.03,1.279,,147.287,14.7287,,1292.287,129.2287
11/3/14 10:00,330300,597.746,25.007,1.279,,147.254,14.7254,,1292.254,129.2254
11/3/14 10:15,331200,597.476,24.986,1.279,,147.524,14.7524,,1292.524,129.2524
11/3/14 10:30,332100,597.534,24.967,1.279,,147.466,14.7466,,1292.466,129.2466
11/3/14 10:45,333000,597.494,24.946,1.279,,147.506,14.7506,,1292.506,129.2506
11/3/14 11:00,333900,597.613,24.926,1.279,,147.387,14.7387,,1292.387,129.2387
11/3/14 11:15,334800,597.905,24.912,1.279,,147.095,14.7095,,1292.095,129.2095
11/3/14 11:30,335700,597.534,24.896,1.279,,147.466,14.7466,,1292.466,129.2466
11/3/14 11:45,336600,597.613,24.88,1.279,,147.387,14.7387,,1292.387,129.2387
11/3/14 12:00,337500,597.653,24.871,1.279,,147.347,14.7347,,1292.347,129.2347
11/3/14 12:15,338400,597.946,24.856,1.279,,147.054,14.7054,,1292.054,129.2054
11/3/14 12:30,339300,597.964,24.849,1.279,,147.036,14.7036,,1292.036,129.2036
11/3/14 12:45,340200,598.101,24.833,1.278,,146.899,14.6899,,1291.899,129.1899
11/3/14 13:00,341100,598.259,24.822,1.278,,146.741,14.6741,,1291.741,129.1741
11/3/14 13:15,342000,598.24,24.803,1.278,,146.76,14.676,,1291.76,129.176
11/3/14 13:30,342900,598.412,24.768,1.278,,146.588,14.6588,,1291.588,129.1588
11/3/14 13:45,343800,598.158,24.737,1.278,,146.842,14.6842,,1291.842,129.1842
11/3/14 14:00,344700,598.473,24.72,1.278,,146.527,14.6527,,1291.527,129.1527
11/3/14 14:15,345600,598.001,24.689,1.279,,146.999,14.6999,,1291.999,129.1999
11/3/14 14:30,346500,598.082,24.68,1.278,,146.918,14.6918,,1291.918,129.1918
11/3/14 14:45,347400,598.434,24.666,1.278,,146.566,14.6566,,1291.566,129.1566
11/3/14 15:00,348300,598.532,24.662,1.278,,146.468,14.6468,,1291.468,129.1468
11/3/14 15:15,349200,598.532,24.651,1.278,,146.468,14.6468,,1291.468,129.1468
11/3/14 15:30,350100,598.588,24.647,1.278,,146.412,14.6412,,1291.412,129.1412
11/3/14 15:45,351000,598.943,24.651,1.277,,146.057,14.6057,,1291.057,129.1057
11/3/14 16:00,351900,598.374,24.646,1.278,,146.626,14.6626,,1291.626,129.1626
11/3/14 16:15,352800,598.492,24.647,1.278,,146.508,14.6508,,1291.508,129.1508
11/3/14 16:30,353700,598.337,24.645,1.278,,146.663,14.6663,,1291.663,129.1663
11/3/14 16:45,354600,598.86,24.639,1.277,,146.14,14.614,,1291.14,129.114
11/3/14 17:00,355500,598.456,24.639,1.278,,146.544,14.6544,,1291.544,129.1544
11/3/14 17:15,356400,598.553,24.632,1.278,,146.447,14.6447,,1291.447,129.1447
11/3/14 17:30,357300,598.218,24.632,1.278,,146.782,14.6782,,1291.782,129.1782
11/3/14 17:45,358200,598.242,24.626,1.278,,146.758,14.6758,,1291.758,129.1758
11/3/14 18:00,359100,598.574,24.619,1.278,,146.426,14.6426,,1291.426,129.1426
11/3/14 18:15,360000,598.379,24.613,1.278,,146.621,14.6621,,1291.621,129.1621
11/3/14 18:30,360900,598.223,24.601,1.278,,146.777,14.6777,,1291.777,129.1777
11/3/14 18:45,361800,597.95,24.585,1.279,,147.05,14.705,,1292.05,129.205
11/3/14 19:00,362700,598.048,24.579,1.278,,146.952,14.6952,,1291.952,129.1952
11/3/14 19:15,363600,598.44,24.562,1.278,,146.56,14.656,,1291.56,129.156
11/3/14 19:30,364500,597.637,24.548,1.279,,147.363,14.7363,,1292.363,129.2363
11/3/14 19:45,365400,597.718,24.537,1.279,,147.282,14.7282,,1292.282,129.2282
11/3/14 20:00,366300,597.618,24.524,1.279,,147.382,14.7382,,1292.382,129.2382
11/3/14 20:15,367200,597.795,24.509,1.279,,147.205,14.7205,,1292.205,129.2205
11/3/14 20:30,368100,597.641,24.481,1.279,,147.359,14.7359,,1292.359,129.2359
11/3/14 20:45,369000,597.347,24.475,1.279,,147.653,14.7653,,1292.653,129.2653
11/3/14 21:00,369900,597.502,24.457,1.279,,147.498,14.7498,,1292.498,129.2498
11/3/14 21:15,370800,597.348,24.43,1.279,,147.652,14.7652,,1292.652,129.2652
11/3/14 21:30,371700,597.367,24.412,1.279,,147.633,14.7633,,1292.633,129.2633
11/3/14 21:45,372600,597.426,24.401,1.279,,147.574,14.7574,,1292.574,129.2574
11/3/14 22:00,373500,597.7,24.39,1.279,,147.3,14.73,,1292.3,129.23
11/3/14 22:15,374400,597.681,24.376,1.279,,147.319,14.7319,,1292.319,129.2319
11/3/14 22:30,375300,597.155,24.351,1.28,,147.845,14.7845,,1292.845,129.2845
11/3/14 22:45,376200,597.191,24.344,1.28,,147.809,14.7809,,1292.809,129.2809
11/3/14 23:00,377100,596.846,24.311,1.28,,148.154,14.8154,,1293.154,129.3154
11/3/14 23:15,378000,596.978,24.268,1.28,,148.022,14.8022,,1293.022,129.3022
11/3/14 23:30,378900,596.784,24.211,1.28,,148.216,14.8216,,1293.216,129.3216
11/3/14 23:45,379800,596.748,24.149,1.28,,148.252,14.8252,,1293.252,129.3252
11/4/14 0:00,380700,596.748,24.106,1.28,,148.252,14.8252,,1293.252,129.3252
11/4/14 0:15,381600,596.302,24.071,1.281,,148.698,14.8698,,1293.698,129.3698
11/4/14 0:30,382500,596.731,24.051,1.28,,148.269,14.8269,,1293.269,129.3269
11/4/14 0:45,383400,596.496,24.018,1.281,,148.504,14.8504,,1293.504,129.3504
11/4/14 1:00,384300,595.968,23.998,1.281,,149.032,14.9032,,1294.032,129.4032
11/4/14 1:15,385200,596.559,24.008,1.281,,148.441,14.8441,,1293.441,129.3441
11/4/14 1:30,386100,596.089,23.998,1.281,,148.911,14.8911,,1293.911,129.3911
11/4/14 1:45,387000,596.265,23.896,1.281,,148.735,14.8735,,1293.735,129.3735
11/4/14 2:00,387900,596.052,23.79,1.281,,148.948,14.8948,,1293.948,129.3948
11/4/14 2:15,388800,596.13,23.728,1.281,,148.87,14.887,,1293.87,129.387
11/4/14 2:30,389700,596.21,23.684,1.281,,148.79,14.879,,1293.79,129.379
11/4/14 2:45,390600,596.248,23.648,1.281,,148.752,14.8752,,1293.752,129.3752
11/4/14 3:00,391500,596.521,23.634,1.281,,148.479,14.8479,,1293.479,129.3479
11/4/14 3:15,392400,595.761,23.568,1.282,,149.239,14.9239,,1294.239,129.4239
11/4/14 3:30,393300,596.232,23.532,1.281,,148.768,14.8768,,1293.768,129.3768
11/4/14 3:45,394200,595.976,23.529,1.281,,149.024,14.9024,,1294.024,129.4024
11/4/14 4:00,395100,595.491,23.491,1.282,,149.509,14.9509,,1294.509,129.4509
11/4/14 4:15,396000,595.683,23.473,1.282,,149.317,14.9317,,1294.317,129.4317
11/4/14 4:30,396900,595.725,23.449,1.282,,149.275,14.9275,,1294.275,129.4275
11/4/14 4:45,397800,595.532,23.424,1.282,,149.468,14.9468,,1294.468,129.4468
11/4/14 5:00,398700,596.079,23.37,1.281,,148.921,14.8921,,1293.921,129.3921
11/4/14 5:15,399600,595.415,23.362,1.282,,149.585,14.9585,,1294.585,129.4585
11/4/14 5:30,400500,595.453,23.321,1.282,,149.547,14.9547,,1294.547,129.4547
11/4/14 5:45,401400,595.782,23.302,1.282,,149.218,14.9218,,1294.218,129.4218
11/4/14 6:00,402300,595.144,23.269,1.283,,149.856,14.9856,,1294.856,129.4856
11/4/14 6:15,403200,595.26,23.235,1.282,,149.74,14.974,,1294.74,129.474
11/4/14 6:30,404100,595.203,23.214,1.283,,149.797,14.9797,,1294.797,129.4797
11/4/14 6:45,405000,594.928,23.188,1.283,,150.072,15.0072,,1295.072,129.5072
11/4/14 7:00,405900,595.28,23.184,1.282,,149.72,14.972,,1294.72,129.472
11/4/14 7:15,406800,595.01,23.104,1.283,,149.99,14.999,,1294.99,129.499
11/4/14 7:30,407700,595.125,23.08,1.283,,149.875,14.9875,,1294.875,129.4875
11/4/14 7:45,408600,595.28,23.08,1.282,,149.72,14.972,,1294.72,129.472
11/4/14 8:00,409500,594.973,23.036,1.283,,150.027,15.0027,,1295.027,129.5027
11/4/14 8:15,410400,594.93,23.018,1.283,,150.07,15.007,,1295.07,129.507
11/4/14 8:30,411300,594.874,22.993,1.283,,150.126,15.0126,,1295.126,129.5126
11/4/14 8:45,412200,595.244,22.957,1.282,,149.756,14.9756,,1294.756,129.4756
11/4/14 9:00,413100,595.301,22.938,1.282,,149.699,14.9699,,1294.699,129.4699
11/4/14 9:15,414000,595.086,22.918,1.283,,149.914,14.9914,,1294.914,129.4914
11/4/14 9:30,414900,595.01,22.913,1.283,,149.99,14.999,,1294.99,129.499
11/4/14 9:45,415800,595.086,22.923,1.283,,149.914,14.9914,,1294.914,129.4914
11/4/14 10:00,416700,594.816,22.898,1.283,,150.184,15.0184,,1295.184,129.5184
11/4/14 10:15,417600,594.931,22.943,1.283,,150.069,15.0069,,1295.069,129.5069
11/4/14 10:30,418500,595.066,22.908,1.283,,149.934,14.9934,,1294.934,129.4934
11/4/14 10:45,419400,594.856,22.925,1.283,,150.144,15.0144,,1295.144,129.5144
11/4/14 11:00,420300,596.426,22.932,1.281,,148.574,14.8574,,1293.574,129.3574
11/4/14 11:15,421200,594.62,22.969,1.283,,150.38,15.038,,1295.38,129.538
11/4/14 11:30,422100,593.069,22.962,1.286,,151.931,15.1931,,1296.931,129.6931
11/4/14 11:45,423000,592.951,22.846,1.286,,152.049,15.2049,,1297.049,129.7049
11/4/14 12:00,423900,592.02,22.775,1.287,,152.98,15.298,,1297.98,129.798
11/4/14 12:15,424800,594.234,22.782,1.284,,150.766,15.0766,,1295.766,129.5766
11/4/14 12:30,425700,593.262,22.786,1.285,,151.738,15.1738,,1296.738,129.6738
11/4/14 12:45,426600,593.244,22.808,1.285,,151.756,15.1756,,1296.756,129.6756
11/4/14 13:00,427500,593.477,22.805,1.285,,151.523,15.1523,,1296.523,129.6523
11/4/14 13:15,428400,592.893,22.849,1.286,,152.107,15.2107,,1297.107,129.7107
11/4/14 13:30,429300,593.436,22.872,1.285,,151.564,15.1564,,1296.564,129.6564
11/4/14 13:45,430200,593.669,22.892,1.285,,151.331,15.1331,,1296.331,129.6331
11/4/14 14:00,431100,593.456,22.898,1.285,,151.544,15.1544,,1296.544,129.6544
11/4/14 14:15,432000,593.518,22.938,1.285,,151.482,15.1482,,1296.482,129.6482
11/4/14 14:30,432900,593.768,22.961,1.285,,151.232,15.1232,,1296.232,129.6232
11/4/14 14:45,433800,594.001,22.982,1.284,,150.999,15.0999,,1295.999,129.5999
11/4/14 15:00,434700,593.689,22.99,1.285,,151.311,15.1311,,1296.311,129.6311
11/4/14 15:15,435600,593.417,23.006,1.285,,151.583,15.1583,,1296.583,129.6583
11/4/14 15:30,436500,593.672,23.04,1.285,,151.328,15.1328,,1296.328,129.6328
11/4/14 15:45,437400,593.805,23.052,1.285,,151.195,15.1195,,1296.195,129.6195
11/4/14 16:00,438300,593.591,23.082,1.285,,151.409,15.1409,,1296.409,129.6409
11/4/14 16:15,439200,593.805,23.11,1.285,,151.195,15.1195,,1296.195,129.6195
11/4/14 16:30,440100,593.905,23.12,1.284,,151.095,15.1095,,1296.095,129.6095
11/4/14 16:45,441000,593.379,23.134,1.285,,151.621,15.1621,,1296.621,129.6621
11/4/14 17:00,441900,593.981,23.15,1.284,,151.019,15.1019,,1296.019,129.6019
11/4/14 17:15,442800,593.766,23.17,1.285,,151.234,15.1234,,1296.234,129.6234
11/4/14 17:30,443700,593.69,23.182,1.285,,151.31,15.131,,1296.31,129.631
11/4/14 17:45,444600,593.729,23.198,1.285,,151.271,15.1271,,1296.271,129.6271
11/4/14 18:00,445500,593.707,23.188,1.285,,151.293,15.1293,,1296.293,129.6293
11/4/14 18:15,446400,593.69,23.196,1.285,,151.31,15.131,,1296.31,129.631
11/4/14 18:30,447300,593.75,23.204,1.285,,151.25,15.125,,1296.25,129.625
11/4/14 18:45,448200,593.787,23.195,1.285,,151.213,15.1213,,1296.213,129.6213
11/4/14 19:00,449100,593.395,23.211,1.285,,151.605,15.1605,,1296.605,129.6605
11/4/14 19:15,450000,593.882,23.191,1.284,,151.118,15.1118,,1296.118,129.6118
11/4/14 19:30,450900,593.748,23.191,1.285,,151.252,15.1252,,1296.252,129.6252
11/4/14 19:45,451800,593.124,23.198,1.286,,151.876,15.1876,,1296.876,129.6876
11/4/14 20:00,452700,593.748,23.179,1.285,,151.252,15.1252,,1296.252,129.6252
11/4/14 20:15,453600,593.69,23.162,1.285,,151.31,15.131,,1296.31,129.631
11/4/14 20:30,454500,593.748,23.158,1.285,,151.252,15.1252,,1296.252,129.6252
11/4/14 20:45,455400,593.049,23.144,1.286,,151.951,15.1951,,1296.951,129.6951
11/4/14 21:00,456300,593.497,23.118,1.285,,151.503,15.1503,,1296.503,129.6503
11/4/14 21:15,457200,593.477,23.106,1.285,,151.523,15.1523,,1296.523,129.6523
11/4/14 21:30,458100,593.224,23.114,1.285,,151.776,15.1776,,1296.776,129.6776
11/4/14 21:45,459000,593.534,23.063,1.285,,151.466,15.1466,,1296.466,129.6466
11/4/14 22:00,459900,593.009,23.063,1.286,,151.991,15.1991,,1296.991,129.6991
11/4/14 22:15,460800,593.243,23.046,1.285,,151.757,15.1757,,1296.757,129.6757
11/4/14 22:30,461700,593.305,23.027,1.285,,151.695,15.1695,,1296.695,129.6695
11/4/14 22:45,462600,593.067,23.01,1.286,,151.933,15.1933,,1296.933,129.6933
11/4/14 23:00,463500,593.205,22.989,1.285,,151.795,15.1795,,1296.795,129.6795
11/4/14 23:15,464400,593.456,22.968,1.285,,151.544,15.1544,,1296.544,129.6544
11/4/14 23:30,465300,593.417,22.951,1.285,,151.583,15.1583,,1296.583,129.6583
11/4/14 23:45,466200,593.188,22.953,1.285,,151.812,15.1812,,1296.812,129.6812
11/5/14 0:00,467100,593.204,22.934,1.285,,151.796,15.1796,,1296.796,129.6796
11/5/14 0:15,468000,593.245,22.893,1.285,,151.755,15.1755,,1296.755,129.6755
11/5/14 0:30,468900,593.672,22.874,1.285,,151.328,15.1328,,1296.328,129.6328
11/5/14 0:45,469800,593.281,22.862,1.285,,151.719,15.1719,,1296.719,129.6719
11/5/14 1:00,470700,593.15,22.837,1.285,,151.85,15.185,,1296.85,129.685
11/5/14 1:15,471600,593.342,22.788,1.285,,151.658,15.1658,,1296.658,129.6658
11/5/14 1:30,472500,593.265,22.781,1.285,,151.735,15.1735,,1296.735,129.6735
11/5/14 1:45,473400,593.244,22.762,1.285,,151.756,15.1756,,1296.756,129.6756
11/5/14 2:00,474300,592.974,22.729,1.286,,152.026,15.2026,,1297.026,129.7026
11/5/14 2:15,475200,593.01,22.709,1.286,,151.99,15.199,,1296.99,129.699
11/5/14 2:30,476100,593.167,22.68,1.285,,151.833,15.1833,,1296.833,129.6833
11/5/14 2:45,477000,593.263,22.677,1.285,,151.737,15.1737,,1296.737,129.6737
11/5/14 3:00,477900,593.188,22.641,1.285,,151.812,15.1812,,1296.812,129.6812
11/5/14 3:15,478800,593.031,22.608,1.286,,151.969,15.1969,,1296.969,129.6969
11/5/14 3:30,479700,593.167,22.597,1.285,,151.833,15.1833,,1296.833,129.6833
11/5/14 3:45,480600,593.03,22.572,1.286,,151.97,15.197,,1296.97,129.697
11/5/14 4:00,481500,593.283,22.544,1.285,,151.717,15.1717,,1296.717,129.6717
11/5/14 4:15,482400,593.051,22.516,1.286,,151.949,15.1949,,1296.949,129.6949
11/5/14 4:30,483300,593.051,22.5,1.286,,151.949,15.1949,,1296.949,129.6949
11/5/14 4:45,484200,593.01,22.447,1.286,,151.99,15.199,,1296.99,129.699
11/5/14 5:00,485100,593.283,22.425,1.285,,151.717,15.1717,,1296.717,129.6717
11/5/14 5:15,486000,593.264,22.419,1.285,,151.736,15.1736,,1296.736,129.6736
11/5/14 5:30,486900,593.107,22.37,1.286,,151.893,15.1893,,1296.893,129.6893
11/5/14 5:45,487800,593.168,22.357,1.285,,151.832,15.1832,,1296.832,129.6832
11/5/14 6:00,488700,593.032,22.335,1.286,,151.968,15.1968,,1296.968,129.6968
11/5/14 6:15,489600,593.186,22.291,1.285,,151.814,15.1814,,1296.814,129.6814
11/5/14 6:30,490500,593.071,22.268,1.286,,151.929,15.1929,,1296.929,129.6929
11/5/14 6:45,491400,593.305,22.234,1.285,,151.695,15.1695,,1296.695,129.6695
11/5/14 7:00,492300,593.146,22.202,1.285,,151.854,15.1854,,1296.854,129.6854
11/5/14 7:15,493200,593.03,22.156,1.286,,151.97,15.197,,1296.97,129.697
11/5/14 7:30,494100,593.9,22.134,1.284,,151.1,15.11,,1296.1,129.61
11/5/14 7:45,495000,593.668,22.118,1.285,,151.332,15.1332,,1296.332,129.6332
